company_name,movie_id
Working Title Films,11283
Mitteldeutsche Medienförderung (MDM),8055
Amblin Entertainment,1904
Smoke House Pictures,303858
DreamWorks Pictures,8656
Mango Farms,59965
Relativity Media,112205
Yellow Bird,15472
Stage 6 Films,158011
Versátil Cinema,72113
Rat Entertainment,59108
Dune Entertainment,9792
Kino Visión,622
Cinerenta-Cinebeta,8922
Paramount,1738
WWE Studios,157547
Warner Bros. Pictures,109491
Senator International,1970
Warner Bros. Pictures,13809
EuropaCorp,9992
20th Century Fox,23398
Filmpool Nord,13310
Etalon-Film,9772
Mace Neufeld Productions,137094
Mandate Pictures,41439
Relativity Media,44040
Exclusive Media,169917
MICA Entertainment,314095
Goldcrest,13027
Catfish Productions,69
Miracle Pictures,205
Warner Bros. Pictures,266647
Circle of Confusion,261392
CNC,309809
Reperage & Vanguard Films,978
Studio 37,26388
Footprint Investment Fund,71859
Marvel Enterprises,7220
Altitude Film Sales,403119
RatPac Entertainment,353070
The Movie Network,8054
Mandate Pictures,80271
Big Kid Pictures,49520
Atlas Entertainment,4442
Amazon Studios,339397
Muse Entertainment,1381
OddLot Entertainment,210860
Lawrence Gordon Productions,8413
MRC,242512
Dark Horse Entertainment,4513
Warner Bros. Pictures,2044
20th Century Fox,74465
Green Hills Productions,9477
Deutscher Filmförderfonds,52451
TFC,1887
Scott Rudin Productions,9473
Bron Studios,393457
Warner Bros. Pictures,319
dentsu,271718
NPV Entertainment,9705
Regency Enterprises,9902
Walt Disney Pictures,10637
Platinum Dunes,9373
Bluegrass Films,388399
Platinum Dunes,227719
Dune Entertainment,55787
Working Title Films,49517
LStar Capital,321741
Atmosphere Entertainment MM,37958
Parkes+MacDonald Image Nation,14564
The Invitation,306947
CinéCinéma,62835
Alliance Atlantis,612
Pendle Mountain Productions,68737
Ingenious Media,2976
Transfilm,58244
Entertainment One,46738
Crystal Lake Entertainment,6466
Crystal Lake Entertainment,6466
Scarlet Fire Entertainment,365942
Illusion Entertainment,9257
Ministerio de Cultura,25376
Silver Reel,115782
Sony Pictures,14560
EM Media,18533
Film4 Productions,1832
80 Days Productions,10204
Blumhouse Productions,335796
Les Productions du Chicon,8265
Skylight Cinema Foto Art,9360
Warner Bros. Pictures,88794
Exclusive Media,10316
Gaumont,77987
Rivdel Films,9003
Estudios Churubusco Azteca S.A.,9387
Story Ink,416477
87Eleven,72387
Marvel Enterprises,9947
Warner Bros. Pictures,8914
Working Title Films,8390
Novo Arturo Films,5528
Front Street Productions,134411
20th Century Fox,38745
Huayi Brothers Pictures,325348
Journeyman Pictures,43923
Protozoa Pictures,376866
Classic Media Productions,82703
Mandate Pictures,10665
20th Century Fox,8374
20th Century Fox,63492
Nickelodeon Animation Studio,228165
RatPac Entertainment,301351
Ghost Ship Films Pty. Ltd.,9645
Film4 Productions,167
Constantin Film,19898
Venture Forth,132344
Estúdios Mega,7347
GreeneStreet Films,87818
Canal+,9350
Full Nelson Entertainment,87492
20th Century Fox,6972
Warner Bros. Pictures,9384
FilmNation Entertainment,369557
Dune Entertainment,42188
National Film Development Corporation of India,783
K/W Productions,504
Cube Vision,168530
Columbia Pictures,1262
HBO,865
Case 39 Productions,28355
Pathé,273895
Revolution Studios,8051
Skyline (Baker St),8848
Dayday Films,86825
Birnbaum / Barber Productions,6038
Michael Lobell Productions,9567
Buckaroo Entertainment,38321
DC Comics,8536
Happy Madison Productions,2022
Tribeca Productions,245
Warner Bros. Pictures,6950
Touchstone Pictures,6278
Hemisphere Media Capital,77931
Senator Entertainment,37707
Stillking Films,8814
Cloud Eight Films,68727
Overture Films,10313
Room 101,72571
France 2 Cinéma,11439
Darko Entertainment,58431
Truth & Soul,473
Working Title Films,22972
ETIC Films,1248
Radar Pictures,10065
Universal Pictures,82525
Dune Entertainment,55301
Dimension Films,43593
20th Century Fox,192102
Laurence Mark Productions,137093
Twin Bros. Productions,387
Buena Vista International,921
Ingenious Media,154400
20th Century Fox,228066
Di Novi Pictures,59860
Sony Pictures,1428
Major Studio Partners,9513
Automatik Entertainment,283445
Annapurna Pictures,64689
Newman-Foreman Company,642
Anonymous Content,146198
Irwin Allen Productions,503
Playtone,8346
Portobello Studios,18947
Universal Pictures,241251
Ambience Entertainment,49021
Twilight Riders,294963
Taurus Film,795
Filmplan International II,837
BlueEyes Productions,77866
Splendid Medien AG,1900
Hungarian National Film Office,48171
Number 9 Films,310593
Scottish Screen,1523
Big Screen Productions,14164
Depth Entertainment,13051
ShadowCatcher Entertainment,9913
Handprint Entertainment,1360
Prospero Pictures,48231
Lin Pictures,23082
Octagon Films,25195
Big Talk Productions,59678
NPV Entertainment,2642
Working Title Films,12573
BBC Film,12184
Gravier Productions,81836
LStar Capital,397422
Broken Road Productions,216282
Anonymous Content,88005
TSG Entertainment,331313
Art In Motion,7461
Coast Ridge,6415
Endgame Entertainment,11282
Kalima Productions,1535
Monarchy Enterprises B.V.,9631
Regency Enterprises,820
Filmgate Films,204922
Imagenation Abu Dhabi FZ,29427
Exclusive Media,41402
Lucky Red,8461
Babylon Films Limited,9381
Malpaso Productions,1251
Orion Pictures,10925
Metro-Goldwyn-Mayer,802
Mayhem Pictures,23023
Saturn Films,11615
CBS Films,212716
Raw Nerve,1691
Wild West Picture Show Productions,19899
Twentieth Century-Fox Productions,794
OB Productions,87516
Interscope Communications,4806
Misher Films,10159
Cinéfrance 1888,262551
Furst Films,19901
16 Block Productions,2207
Reliance Entertainment,58151
Scott Free Productions,164457
Snoot Entertainment,351211
20th Century Fox,12096
Happy Madison Productions,12620
Dogstar Films,243
Baldwin Entertainment Group,1677
Les Productions Artistes Associés,698
dentsu,31867
StudioCanal,16995
Soficinéma,2011
DreamWorks Pictures,10771
20th Century Fox,10025
RatPac Entertainment,245703
Aldamisa Entertainment,106747
Hopscotch Features,100241
Gaumont,11687
L'Atelier Animation,342473
Miramax,41210
Solana Films,82990
Universal Pictures,5994
Meno Films,1807
Goldenlight Films,239563
Relativity Media,15373
K5 International,370755
Serendipity Point Films,1946
Paramount,9040
Proximus,337674
Fox 2000 Pictures,109091
Warner Bros. Pictures,10040
IM Global,139038
StudioCanal,35019
Wild Things Productions,16523
FilmDistrict,81796
MFP Munich Film Partners,2043
What to Expect Productions,76494
Warner Bros. Pictures,9535
Mod Producciones,241257
Tele München Fernseh Produktionsgesellschaft (TMG),4824
Good Machine,11932
Michael De Luca Productions,47327
ASAF,13515
Rational Packaging Company,2069
Donner/Shuler-Donner Productions,1634
Core Productions,9341
Radar Pictures,10214
Magnolia Pictures,10045
Fox Searchlight Pictures,8193
Camelot Pictures,401
DC Vertigo,34813
Malpaso Productions,3683
Blumhouse Productions,145135
RSC Media,9678
Reliance Big Entertainment,38778
Solomon/Hackett Productions,9620
Craig Mazin Company,11918
Mann/Roth Productions,9008
Ciné+,376290
Zucker Productions,9896
Warner Bros. Pictures,22825
What Just Happened Productions,147773
Mandate International,6615
Lionsgate,265208
Smart Entertainment,9955
DR,16
Spyglass Entertainment,32823
Eyetronics,326
Fidélité Films,34647
NPV Entertainment,6171
Castel Film,2289
Platinum Dunes,10781
Count of Monte Cristo Ltd.,11362
Pathé,71688
Warner Bros. Pictures,77953
Fipex Holding,302156
Section Eight,3509
Motion Picture ETA Produktionsgesellschaft,82
The,13813
Myriad Pictures,50839
Columbia Pictures,9576
Winking Productions,9036
Strange Matter Films,64720
HanWay Films,291270
Magnolia Mae Films,12783
Current Entertainment,10431
Dead Crow Productions,22824
Parabolic Pictures,2196
TVE,219
Cube Vision,323675
Moonlighting Films,8489
S.O.A.F. Productions,4614
Columbia Pictures,296100
Samuels Media,4566
Laughlin Park Pictures,9357
DC Comics,9531
Flower Films,11172
Intermedia Films,2018
Lionsgate,1729
Focus Features,242095
Kernos Filmproduktionsgesellschaft & Company,1852
Canal+,245168
HBO,37786
Spring Creek Productions,4379
Bagdasarian Productions,258509
Embankment Films,298382
Happy Madison Productions,38317
Largo Entertainment,4421
Studio On Hudson,9372
Warner Bros. Pictures,44603
Gerber Pictures,10735
Warner Bros. Pictures,268920
Orange Studio,330764
Pathe,205220
Zide-Perry Productions,10992
Phoenix Wiley,512
Transmission Pictures,42684
Bergsten Music,300673
Lotus Entertainment,287424
Yanco,746
Relativity Media,7516
Will Packer Productions,252838
Stratus Film Co.,2026
Lions Gate Films,11371
Songbird Pictures,1407
FilmWorks,4349
Warner Bros. Pictures,65759
The Really Useful Group,9833
Michael London Productions,11023
Runteldat Entertainment,11565
Warner Bros. Pictures,93856
Constant c Productions,10153
Myriad Pictures,11351
Mandate International,61012
Metro-Goldwyn-Mayer,60747
20th Century Fox,11096
Sony Pictures,256961
JoBro Productions,323677
MTV Films,9012
Brick Mansions Productions,254473
MP Inka,9353
20th Century Fox,9760
Metro-Goldwyn-Mayer,9963
Warner Bros. Pictures,12201
Avery Pix,8843
Anarchos Productions,7459
Warner Bros. Pictures,9691
Iconolatry Productions Inc.,1430
Monolith Films,49009
Lonely Film Productions GmbH & Co. KG.,10715
Pigeon Creek Films,11529
Brightlight Pictures,9035
Canal+,287948
Anarchos Productions,22832
Epsilon Motion Pictures,2251
Alberta Film Development Program of the Alberta Government,10030
Dale Launer Production,10377
Isobel Griffiths,377264
Warner Bros. Pictures,4858
Cub Eight Productions,11358
Gilbert Films,39781
Firm Films,4643
Regency Enterprises,98357
Bluegrass Films,316152
StudioCanal,404
VIP Medienfonds 3,9667
Alphaville Productions,11775
CiBy 2000,713
Columbia Pictures,2114
IM Global,102362
Warner Bros. Animation,142061
UK Film Council,1985
Cheetah Vision,199373
New Regency Pictures,4474
Desertlands Entertainment,7364
New Regency Pictures,71469
Neighborhood Watch,188166
Mandate International,13335
Imagenation Abu Dhabi FZ,228194
Yari Film Group (YFG),1266
Fortis Films,6435
DC Comics,20533
Happy Madison Productions,87826
Film4 Productions,49020
BH Tilt,341006
Working Title Films,179
Deep River Productions,11260
Before the Door Pictures,241239
DreamWorks Pictures,6073
Dog Eat Dog Films,1777
Eagle Vision,398
Xeitgeist Entertainment Group,353326
Telecinco Cinema,26428
Crave Films,144336
Origin Pictures,77949
Paramount,7305
Stage 6 Films,404378
Warner Bros. Pictures,36670
The Jacobson Company,2067
BH Tilt,171424
Mandate International,4960
K5 International,335578
Endgame Entertainment,184345
Solana Films,146301
Relativity Media,13788
Bam Film,336804
Voltage Pictures,73567
Warner Bros. Pictures,23759
Amblin Entertainment,283552
Metro-Goldwyn-Mayer,451
Essential Entertainment,32985
American Zoetrope,838
Capitol Films,1548
Warner Bros. Pictures,9906
Carolco Pictures,10537
Agatha Christie Limited,4176
Wild Bear Films,3635
Caneo Films,10795
Beacon Pictures,10400
Metro-Goldwyn-Mayer,13483
Warner Bros. Pictures,9884
STX Films,290751
Winkler Films,284536
Sound Films,4688
Stoller Global Solutions,72207
Galavis Film,70436
Mad Chance,5551
Walt Disney Pictures,8326
FilmWorks,231
FilmNation Entertainment,157849
Greenlit Rights,27579
DreamWorks Pictures,72358
Juno Pix,10336
Overbrook Entertainment,196867
Lotus Entertainment,293768
Scott Rudin Productions,9890
GP Snake Eyes Productions,8688
Lipsync Productions,75900
Summit Entertainment,59861
Electric Shadow Productions,1633
Mosaic Media Group,18162
Killer Films,226
Fox Searchlight Pictures,5723
Miramax,10215
Lionsgate,23172
Beacon Pictures,8976
Hugo Productions,182560
Lightmotive,9607
Apatow Productions,20829
Twins Financing,49494
Canal+ Droits Audiovisuels,9877
Black Sky Entertainment,11547
Scion Films,13460
Alliance Films,8338
Open Road Films,324542
Dune Entertainment,40264
21 Laps Entertainment,345922
Material Pictures,80585
Walking The Dog,77459
Automatik Entertainment,70074
Shaft Productions,479
Stone Village Pictures,146238
Ingenuity Studios,293970
Virtual Films,10529
Filmauro,5137
Filmax,13812
WV Films III,3638
QED International,12403
The Lonely Island,341012
Destiny,2110
Nostromo Pictures,75638
Runteldat Entertainment,38322
Right of Way Films,57157
InVenture Entertainment,13389
Miramax,11442
Detailfilm,340676
View Askew Productions,2293
Warner Bros. Pictures,11411
FilmDistrict,23514
Scott Free Productions,9923
Tribeca Productions,9932
Gibraltar Films,9952
Life's a Beach Entertainment,43959
ARD Degeto,70670
ARTE France Cinéma,71157
X Filme Creative Pool,4959
Storm King Productions,9945
Electric Entertainment,8869
One Eye Production,37861
Codeblack Films,402529
Depth of Field,12182
Franklin Entertainment,339984
Chargeurs,10802
La Région Île-de-France,2841
Red Hour,11152
Universal Pictures,6961
Serena Films,83686
Aegis Film Fund,67913
Carolco Pictures,9972
Current Entertainment,2140
Weed Road Pictures,16617
StudioCanal,11499
The Return of Myers,11361
MacDonald/Parkes Productions,7979
Warner Bros. Pictures,6519
Class 5 Films,14202
Mandarin Cinéma,31203
Signature Pictures,8831
Fábrica de Cine,270010
Tribeca Productions,1247
Canal+,4816
Sarah Green Film,11400
Pierre Grise Productions,103328
Valhalla Motion Pictures,13056
403 Productions,9885
Lionsgate,12149
Optimum Releasing,37495
Egoli Tossell Film,9075
StudioCanal,2752
20th Century Fox,11835
Runteldat Entertainment,11469
Miho Film,14451
20th Century Fox,60307
David E. Kelley Productions,9825
EuropaCorp,1969
Wild West Picture Show Productions,12193
Ikiru Films,45958
Dylan Sellers Productions,10923
Killer Films,9344
Mirage Studios,1273
Equity Pictures Medienfonds GmbH & Co. KG III,9676
Little Magic Films,155084
KMP Film Invest,9621
White Hat Entertainment,84329
Cataland Films,39939
Super Crispy Entertainment,60420
Coser y Cantar,77495
CNC,445
Trancas International Films,10987
Gran Via Productions,46261
Department of Motion Pictures,84175
Flower Films,22798
Cobalt Media Group,9562
Hoytyboy Pictures,9904
Gorai / Samuelson Productions,1073
Warner Bros. Pictures,49022
Madison 23,2355
Great Wight Productions/ Osford Films,48340
The Safran Company,13805
Vertigo Entertainment,9030
GNK Productions,244506
Material,11979
Beacon Pictures,2055
Millennium Media,334074
Columbia Pictures,10782
3 Arts Entertainment,12123
Beverly Detroit,9541
Apparatus Productions,45610
Zero Gravity Management,7304
Living Films,13184
The Weinstein Company,8999
The Canton Company,8870
Anonymous Content,162903
20th Century Fox,20856
Mandate International,1975
Warner Bros. Pictures,11934
Infinite Frameworks,271404
Fragile Films,1544
Playtone,302688
Dune Entertainment,23706
Pandemonium Productions,9009
Epsilon Motion Pictures,11137
Samuels Media,6973
Soma Film Produktion,21484
Bernina Film,10586
Universal Pictures,11823
See-Saw Films,223485
Pledge Productions,5955
United Film Distribution Company (UFDC),16281
First Light,8665
Realitism Films,45649
Stanhaven Productions,9766
CNC,1958
PISF,209274
Village Roadshow Pictures,5851
OddLot Entertainment,8285
Metro-Goldwyn-Mayer,10068
The Lonely Island,10074
Cheyenne Enterprises,3172
The Weather Man,6963
Big Beach,59968
ToonBox Entertainment,227783
Management 360,299245
Nostromo Pictures,266396
Tri-State Pictures,339419
Gobierno de Colombia,293646
Blue-Tongue Films,157845
Paramount,404733
ICAA,140
Famous Films (II),3604
Franchise Pictures,2122
View Askew Productions,48572
Muskat Filmed Properties,157847
SCOPE Pictures,11156
Jean Doumanian Productions,2639
Andrew Lauren Productions,10707
Tri Vision Pictures,336004
BBC Bristol Productions,9662
Jon Shestack Productions,9754
Good Universe,345914
Michael London Productions,9043
Ciné+,103620
Metro-Goldwyn-Mayer,10592
Millennium Media,26390
Tall Trees Productions,11638
Screen Gems,9042
Punch Productions,586
Metro-Goldwyn-Mayer,11817
Paramount,12589
Walt Disney Pictures,14175
Eurimages,1913
Fontana Productions,1024
Castle Rock Entertainment,92591
20th Century Fox,10684
New Line Cinema,8409
Picnic Basket,41515
20th Century Fox,4958
Underground Films,2959
Warner Bros. Pictures,3512
Ltd.,9443
Metro-Goldwyn-Mayer,4551
Avery Pix,13150
Intrepid Pictures,77948
Dune Entertainment III,19840
BBC Film,1259
UK Film Council,14048
Mutual Film Company,10223
Section Eight,11323
ChickFlick Productions,14024
Imagenation Abu Dhabi FZ,50780
Pyramide Productions,339
Artémis Productions,11661
Dark Arts Film,310133
Silverwood Films,7859
IM Global,115348
Vanguard Films,83770
Gaumont,398924
20th Century Fox,11866
Spyglass Entertainment,44564
Shanghai Film Group,844
Gray Daisy Films,9464
Shady Acres Entertainment,10052
Paramount Animation,262841
Bluegrass Films,245916
Automatik Entertainment,104755
Treehouse Pictures,60599
Straight Up Films,174751
HireWorks,364116
Parts and Labor,340485
Films Georges de Beauregard,2786
Samuel Goldwyn Company,8052
LD Entertainment,335778
Keep Your Head Productions,152599
Blue Gardenia Productions,10934
Kasander Film Company,24469
Zentropa Entertainments,266285
NorthSee,5708
BoZ Productions,9796
Ingenious Media,209263
Escape Artists,239573
The Kennedy/Marshall Company,4464
Team Ninja,9053
Aver Media,33511
Warner Bros. Pictures,12160
Endgame Entertainment,11804
Warner Bros. Pictures,9425
Blue Star Pictures,9966
Village Roadshow Pictures,1683
Nimar Studios,9703
Warner Bros. Pictures,272878
Intermedia Films,2057
Granada Productions,467
Chapter 2,255343
Ingenious Media,9664
Capitol Films,9613
Fís Éireann/Screen Ireland,190847
Screen NSW,44629
Handwritten Films,333348
Orange Sky Golden Harvest,1499
Bow + Arrow Entertainment,284564
Management 360,82696
Anvil Films,11983
StudioCanal,17332
Sunswept Entertainment,73937
Laura Bickford Productions,16558
Bridle Path Films,294652
Manifest Film Company,11560
Road Rebel,13260
Addis Wechsler Pictures,10403
Casey Silver Productions,11128
Senator International,8968
Furthur Films,5820
Dillywood,38363
Equity Pictures Medienfonds GmbH & Co. KG IV,6933
WWE Studios,17134
Pantelion Films,157544
Bruce Cohen Productions,332979
UK Film Council,1116
Bait Productions,118957
Kanzaman Productions,3093
20th Century Fox,38579
Terra Firma Films,13596
Rat Entertainment,10589
Aramid Entertainment Fund,13092
BFI,410117
Senator International,9787
Film Victoria,46420
Lou Yi,1989
Outlaw Productions,1909
Andell Entertainment,4515
Millennium Media,82390
Studio Babelsberg,61891
This Is That Productions,50837
Winterdance Productions Ltd.,11888
Robert Lawrence Productions,12508
Thai Occidental Productions,127560
Film4 Productions,11257
Darkwoods Productions,11086
Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I),38543
Pathé,39210
Canadian Film Development Corporation (CFDC),16938
British Screen Productions,11386
Ozla Pictures,10885
Recorded Picture Company,11826
Miramax,8617
Love Guru Productions,12177
Tig Productions,11973
TF1 Films Production,250349
FortyFour Studios,14438
Screen Siren Pictures,329981
TF1 Droits Audiovisuels,53457
Warner Bros. Pictures,10477
New Zealand Film Commission,310135
TCYK North Productions,87496
Dimension Films,10012
Tanlay,9912
Paramount,11258
Eclectic Pictures,77875
Fox 2000 Pictures,11431
Isle of Man Film,44147
Dharma Productions,191714
Gimages,302
Sunday Night,133694
Millennium Media,44113
Riverstone Pictures,267192
American Zoetrope,244566
Warner Bros. Pictures,11170
Scion Films,17336
Relativity Media,25643
Internationale Filmproduktion Blackbird Dritte,50725
Corner Store Entertainment,44835
Summit Entertainment,7873
Famous Players,11827
2929 Productions,97614
Summit Entertainment,306745
Vivi Film,26963
M6 Films,204668
Low Spark Films,84188
Ombra Films,338676
Tornasol Films,12245
Biscayne Pictures,10093
United Artists,704
CinéCinéma,8841
Shoebox Films,402298
Rifkin-Eberts,13018
Film Victoria,363126
Buckaroo Entertainment,4597
Vengeance is Mine Productions,332411
The Ink Connection,38541
TriStar Pictures,6552
Australian Film Finance Corporation,7863
CD2 Films,39691
Overture Films,13291
Signature Pictures,146227
Madacy Entertainment,17047
Walrus & Associates,10876
Columbia Pictures,21641
C.R.G. International,14844
Mr. Mudd Production,82532
Permut Presentations,8669
BH Tilt,257345
The Ladd Company,1947
Universal Pictures,206563
Lou Yi,10740
Pictures in Paradise,16608
Roxbury,227700
Rogue Pictures,46528
Columbia Pictures,14113
Ballpark Productions Partnership,10029
Hannibal Pictures,340945
Sweet William Productions,51209
Magnolia Filmproduktion,7862
Lucky Red,215211
Daniel Ostroff Productions,12146
Whizbang Films,49010
Canal+,10739
Lionsgate,10523
Infogrames Entertainment,12142
Oceana Media Finance,45094
Summit Entertainment,17130
New Zealand Film Commission,323373
MFF Feature Film Productions,11004
DMG Entertainment,195590
Village Roadshow Pictures,10727
ITC Entertainment,11843
Mandate International,45156
Valhalla Motion Pictures,9423
The Weinstein Company,14248
di Bonaventura Pictures,19724
Paramount,17898
IM Global,57876
NDR,6968
Muse Productions,37414
20th Century Fox,10212
Isle of Man Film,5072
Cranium Films,11478
Pilgrim Films,10873
PolyGram Filmed Entertainment,10154
C3 Entertainment,76489
Cannon Group,11954
Film Fund Luxembourg,11162
Aperture Entertainment,307663
ProdigyMovies,49787
Warner Bros. Pictures,2687
Westerly Films,296360
Andrea Sperling Productions,540
Warner Bros. Pictures,10461
Mandate International,37931
Phantom Four,339408
Orange Studio,323661
Lighthouse Pictures,168705
Darko Entertainment,4723
Distant Horizon,192136
Belhaven Limited,9093
Legendary Pictures,9988
Film4 Productions,12877
Exclusive Media,109513
Mikona Productions,9266
Beckner/Gorman Productions,1408
Universal Pictures,13416
Overture Films,22074
Synchronicity Films,79120
Mandate International,43931
StudioCanal,1722
Sierra/Affinity,65055
Xofa Productions,245700
Overbrook Entertainment,12837
Kopelson Entertainment,13572
DreamWorks Pictures,10710
Dorje Film,31175
Metro-Goldwyn-Mayer,9989
Canal+ España,63207
Pacific Western,11015
Isle of Man Film Commission,192134
Delux Productions,13195
IMAGICA,8293
Butterfly Productions,13250
Neo Art & Logic,9682
Josephson Entertainment,21972
The Weinstein Company,13967
Lobster Tree,185567
Oscilloscope,1378
IM Global,234212
Ciné Trail,62204
After Dark Films,10008
Nides/McCormick Productions,20857
Driven Productions,10685
Single Cell Pictures,1808
Groundswell Productions,55725
Warner Bros. Pictures,11398
2929 Productions,11058
Dune Entertainment,88042
Edmonds Entertainment Group,14536
Bob Yari Productions,9950
BBC Worldwide,77951
Taurus Film,9414
Morrison Films,73873
Miramax,3682
Dirty Hands Productions,8818
Shelter Prod,411019
Columbia Pictures,12212
Les Productions du Trésor,190955
ARTE France Cinéma,265228
Mandate International,13160
Catmandu Branded Entertainment,153158
Columbia Pictures,6116
Red Sky Studios,323272
Ciudad Lunar,336808
Columbia Pictures,8046
Lionsgate,9517
Paradox Entertainment,13256
Pretty Pictures,11184
Equity Pictures Medienfonds GmbH & Co. KG II,9515
Warner Bros. Pictures,326423
Starz Animation,11802
Open Road Films,354859
Lipsync Productions,101173
Parabolic Pictures,85435
Nvizible,84204
Smoke House Pictures,4942
Screen Australia,29963
Saggitaire,12079
Fuzzy Bunny Films,327
Jonescompany Productions,3472
BFC Berliner Film Companie,5393
Téléfilm Canada,46829
Fabrica,8342
Fake Empire Productions,82679
SModcast Pictures,290825
Evolution Independent,152748
Sony Pictures,14114
Magnolia Pictures,8944
TF1 Films Production,10656
The Canton Company,5852
Serenade Films,22051
Event Film Distribution,38780
Stanford Financial Group,14624
Rich Pickings,2360
Tait Productions,271185
Fís Éireann/Screen Ireland,115210
Studio Babelsberg,79694
PK Pictures,4965
Class 5 Films,12834
Initial Entertainment Group,11141
Samuel Goldwyn Films,18925
Paramount,54518
Networxx - Film Management,9839
Miramax,2084
Argonaut Pictures,31007
Base 12 Productions,9781
MBST/Lloyd Productions,13166
BBC Film,16899
ARTE France Cinéma,73532
The Weinstein Company,184341
ab'-strakt Pictures,10480
France 2,364051
Baldwin Entertainment Group,10077
Aramid Entertainment Fund,13973
Brightlight Pictures,11059
Fox 2000 Pictures,12596
Atlantis Pictures,34069
Castelao Productions,11056
Warner Bros. Pictures,9275
Stone Village Pictures,6639
Undisputed Cinema,241771
Screen Australia,66125
UK Film Council,44009
Ingenious Media,326425
Metro-Goldwyn-Mayer,10741
This Is That Productions,8272
Kasso Productions,2290
Inside Track Films,57825
Warner Bros. Pictures,10994
20th Century Fox,17707
StudioCanal,2016
Ciné+,384371
Metro-Goldwyn-Mayer,10384
Jay Ward Productions,17711
RAI,12412
DoRo Fiction Film,9544
St. Petersburg Clearwater Film Commision,227735
Dante Entertainment,10550
Nickelodeon Animation Studio,17710
Lucky Monkey Pictures,28053
The American Film Company,209262
Grand Peaks Entertainment,206296
Inside Track Productions,11109
Davis Films,11229
KatLei Productions,250766
Behavioral Problem Productions Ltd.,9424
Sherwood Pictures,72213
Assemblage Entertainment,276905
Brad Grey Pictures,13536
King of California Productions,5718
Revolution Films,2577
Orion Pictures,14854
FilmWest Productions,354110
Venture Forth,253414
Knock Films A.V.V.,37498
Australian Film Finance Corporation,9555
ARTE,1951
Imaginary Entertainment,11959
Starbucks Entertainment,13751
Illuminata Pictures,368940
Conseil Régional du Calvados,36970
Red Granite Pictures,297596
Intermedia Films,8080
Middle Pictures,38842
Freddie Fields Productions,11541
Silver Reel,399790
Little Wave Productions,38448
Underdogg Entertainment,325173
Metro-Goldwyn-Mayer,19366
Splendid Productions,20483
Field Guide Films,8942
Fox Atomic,25704
Alphaville Films,4911
Film4 Productions,1956
Miramax,9104
Lakeshore Entertainment,10075
JTP Films,334527
Dog Pond Productions,244403
United Artists,3482
LHR Productions Inc.,7515
HanWay Films,46138
Eracme Entertainment,333667
XYZ Funding N.V.,13006
Universal Pictures,14623
Rising Star,1717
TF1 International,290555
Dino de Laurentiis Cinematografica,14324
David Brown Productions,10397
Mirage Enterprises,44754
Turner Pictures (I),10655
Saga Pictures,8198
Paramount,101267
Appian Way,842
Epic Productions,19384
Hannibal Pictures,45324
Sierra/Affinity,157843
Fox Kids Europe Properties,20455
120dB Films,133931
Téléfilm Canada,9729
Brightside Entertainment,331190
Di Novi Pictures,1950
Universal Pictures,14325
Jasmine Productions Inc.,29193
Code Entertainment,8141
Spelling Films International,10445
Pinewood Studios,240483
Krasnoff / Foster Entertainment,282296
Furthur Films,20616
Baker Street,9709
SC International Pictures,327833
Phoenix Pictures,16406
Radar Pictures,16028
Miramax,11588
Miramax,9389
Shopgirl,2610
TF1 International,395763
Sodium Fox,109729
Scott Rudin Productions,8988
Material Pictures,45272
Cannon Group,11483
No Prisoners Productions,10350
Noodles Production,68818
PalmStar Media,25968
Joel Michaely Productions,9813
20th Century Fox,40969
High Sierra Carpeting,10090
Miramax,9821
Allied Pinocchio Productions,18975
SE8 Group,6521
20th Century Fox,13495
Fernando Trueba PC,63498
Telefónica Studios,227707
Ace Film Company,326284
Robert Simonds Productions,39180
Screen Yorkshire,13849
Signature Entertainment,11370
Warner Bros. Pictures,18041
Alberta Film Entertainment,13074
Hyde Park Films,31005
Potomac Pictures,32579
Lime Orchard Productions,55720
Gray Daisy Films,12703
Intermittent Productions,14914
RKO Pictures LLC,14576
Eden Wurmfeld Films,15647
Stage 6 Films,283384
Section Eight,9260
Bollywood Hollywood Production,37737
Pathé,22215
Flavor Unit Entertainment,378200
Escape Artists,17813
Bob Yari Productions,9903
Maiden Voyage Pictures,426256
Our Stories Films,57119
MFF Feature Film Productions,15489
Shocking Bottle,13996
Big Screen Productions,175528
Jack and Henry Productions Inc.,9672
Pantelion Films,264337
Trimark Pictures,28387
Scream Factory,301325
Hart-Lunsford Pictures,12404
Overbrook Entertainment,19316
Epsilon Motion Pictures,12312
Scottish Screen,8981
Sprockets Music,15644
Midnight Sun Pictures,50601
Warner Bros. Pictures,15907
Russian Roulette Ltd.,49852
uMedia,13956
GO Productions,226458
Cattleya,254024
John Wells Productions,10822
ARTE France Cinéma,43434
Catch Productions,19084
Warner Bros. Animation,24662
Sirena Film,305638
Splendid Film,17577
Neufeld Rehme Productions,16072
Hyde Park Films,17334
Epsilon Motion Pictures,14369
First Look Pictures,31174
The Weinstein Company,38407
Apaches Entertainment,283686
Prufrock Pictures,10383
Columbia Pictures,10385
Eurofilm Stúdió,1590
20th Century Fox,16784
The Magone Productions,300706
Blumhouse Productions,15534
Majestic Films International,31640
Kaléo Films,283708
Gospel Truth Pictures,63574
Sony Pictures,12484
Irish Dreamtime,32395
