festival_id,event,year,month,country,viewing_id,movie_title,imdb_id,movie_id
fest.lib.id6064,provincetown international film festival,2015,6,United States,f17618,the second mother,tt3742378,310569
fest.lib.id958,jerusalem film festival,2015,7,Israel,f17618,the second mother,tt3742378,310569
fest.lib.id.na336,new zealand international film festival,2015,7,New Zealand,f17618,the second mother,tt3742378,310569
fest.lib.id4680,melbourne international film festival,2015,7,Australia,f17618,the second mother,tt3742378,310569
fest.lib.id1543,sarajevo film festival,2015,8,Bosnia & Herzegovina,f17618,the second mother,tt3742378,310569
fest.lib.id1821,vancouver international film festival,2015,10,Canada,f17618,the second mother,tt3742378,310569
fest.lib.id480,edmonton international film festival,2015,10,Canada,f17618,the second mother,tt3742378,310569
fest.lib.id1732,thessaloniki international film festival,2015,11,Greece,f17618,the second mother,tt3742378,310569
fest.lib.id.survey.na526,palm springs international film festival,2016,1,United States,f17618,the second mother,tt3742378,310569
fest.lib.id731,göteborg film festival,2016,1,Sweden,f17618,the second mother,tt3742378,310569
fest.lib.id39,afi fest,2014,11,United States,f17628,selma,tt1020072,273895
fest.lib.id.survey.na526,palm springs international film festival,2015,1,United States,f17628,selma,tt1020072,273895
imdbady01149,moma - the contenders,2015,1,United States,f17628,selma,tt1020072,273895
fest.lib.id.na359,pac festival,2015,2,Netherlands,f17628,selma,tt1020072,273895
fest.lib.id1888,berlin international film festival,2015,2,Germany,f17628,selma,tt1020072,273895
fest.lib.id1658,sundance film festival,2015,1,United States,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1888,berlin international film festival,2015,2,Germany,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1254,new directors/new films,2015,3,United States,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1664,sydney film festival,2015,6,Australia,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1074,los angeles film festival,2015,6,United States,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id7160,edinburgh international film festival,2015,6,United Kingdom,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1237,nantucket film festival,2015,6,United States,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1668,taipei film festival,2015,6,Taiwan,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id958,jerusalem film festival,2015,7,Israel,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1302,odessa international film festival,2015,7,Ukraine,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id.na336,new zealand international film festival,2015,7,New Zealand,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id4680,melbourne international film festival,2015,8,Australia,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id8826,seoul international youth film festival,2015,8,South Korea,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id759,helsinki international film festival,2015,9,Finland,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1887,zurich film festival,2015,9,Switzerland,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id.na9,american film festival,2015,10,Poland,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1818,vienna international film festival,2015,10,Austria,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1732,thessaloniki international film festival,2015,11,Greece,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1648,stockholm international film festival,2015,11,Sweden,f17657,the diary of a teenage girl,tt3172532,250124
imdbady01567,stockfish film festival,2016,2,Iceland,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1,!f istanbul independent film festival,2016,2,Turkey,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id.na41,belgrade film festival,2016,2,Serbia,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id174,buenos aires international festival of independent cinema,2016,4,Argentina,f17657,the diary of a teenage girl,tt3172532,250124
fest.lib.id1888,berlin international film festival,2015,2,Germany,f17692,woman in gold,tt2404425,304357
fest.lib.id6822,champs-élysées film festival,2015,6,France,f17692,woman in gold,tt2404425,304357
fest.lib.id1735,tokyo international film festival,2015,10,Japan,f17692,woman in gold,tt2404425,304357
fest.lib.id.na449,toyohashi slowtown cinema festival,2017,2,Japan,f17692,woman in gold,tt2404425,304357
fest.lib.id285,cannes directors' fortnight,2015,5,France,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1894,munich international film festival,2015,6,Germany,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id974,karlovy vary international film festival,2015,7,Czechia,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id726,golden apricot film festival,2015,7,Armenia,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1302,odessa international film festival,2015,7,Ukraine,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na336,new zealand international film festival,2015,7,New Zealand,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1258,new horizons film festival,2015,7,Poland,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1543,sarajevo film festival,2015,8,Bosnia & Herzegovina,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1736,toronto international film festival,2015,9,Canada,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1535,donostia-san sebastian international film festival,2015,9,Spain,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1489,reykjavik international film festival,2015,9,Iceland,f7788,embrace of the serpent,tt4285496,336808
imdbady00298,charlotte film festival,2015,9,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id751,haifa film festival,2015,9,Israel,f7788,embrace of the serpent,tt4285496,336808
imdbady00113,aspen film festival,2015,9,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na99,cologne conference - international film and tv festival,2015,9,Germany,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1821,vancouver international film festival,2015,10,Canada,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.survey.na41,athens film festival,2015,10,Greece,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id752,hamptons international film festival,2015,10,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.ch1786,london film festival,2015,10,United Kingdom,f7788,embrace of the serpent,tt4285496,336808
imdbady00361,cinemaissí,2015,10,Finland,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id308,chicago international film festival,2015,10,United States,f7788,embrace of the serpent,tt4285496,336808
imdbady01135,middleburg film festival,2015,10,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1818,vienna international film festival,2015,10,Austria,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1177,montréal festival du nouveau cinéma,2015,10,Canada,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1115,mar del plata film festival,2015,11,Argentina,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id7709,virginia film festival,2015,11,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id39,afi fest,2015,11,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id418,denver international film festival,2015,11,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na290,kyoto historica international film festival,2015,11,Japan,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1644,st. louis international film festival,2015,11,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na134,faf belgrade,2015,11,Serbia,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.survey.na526,palm springs international film festival,2016,1,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1658,sundance film festival,2016,1,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id731,gothenburg film festival,2016,1,Sweden,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id909,international film festival rotterdam,2016,1,Netherlands,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1406,portland international film festival,2016,2,United States,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na309,luxembourg city film festival,2016,2,Luxembourg,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na347,offscreen film festival,2016,3,Belgium,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1623,sofia film fest,2016,3,Bulgaria,f7788,embrace of the serpent,tt4285496,336808
imdbady01027,"latin american film festival, ottawa",2016,5,Canada,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id132,international film festival trencianske teplice,2016,6,Slovakia,f7788,embrace of the serpent,tt4285496,336808
imdbady01448,sanfic film festival,2016,8,Chile,f7788,embrace of the serpent,tt4285496,336808
imdbady01029,latin american film week,2016,10,Vietnam,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id.na88,cinema one originals film festival,2016,11,Philippines,f7788,embrace of the serpent,tt4285496,336808
imdbady01403,riviera international film festival,2017,4,Italy,f7788,embrace of the serpent,tt4285496,336808
imdbady01284,pacific alliance week,2017,5,Vietnam,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1887,zurich film festival,2019,9,Switzerland,f7788,embrace of the serpent,tt4285496,336808
fest.lib.id1888,berlin international film festival,2016,2,Germany,f7813,genius,tt1703957,267192
fest.lib.id1183,moscow film festival,2016,6,Russia,f7813,genius,tt1703957,267192
fest.lib.id3558,cinelibri book&movie festival,2016,10,Bulgaria,f7813,genius,tt1703957,267192
fest.lib.id7662,cinedays film festival,2016,11,North Macedonia,f7813,genius,tt1703957,267192
fest.lib.id1888,berlin international film festival,2016,2,Germany,f7908,midnight special,tt2649554,245703
id401,south by southwest film festival,2016,3,United States,f7908,midnight special,tt2649554,245703
fest.lib.id832,imagine film festival,2016,4,Netherlands,f7908,midnight special,tt2649554,245703
fest.lib.id214,bucheon international fantastic film festival,2016,7,South Korea,f7908,midnight special,tt2649554,245703
fest.lib.id1535,donostia-san sebastián international film festival,2016,9,Spain,f7908,midnight special,tt2649554,245703
fest.lib.id1613,sitges film festival,2016,10,Spain,f7908,midnight special,tt2649554,245703
fest.lib.id.na9,american film festival,2016,10,Poland,f7908,midnight special,tt2649554,245703
fest.lib.id1658,sundance film festival,2017,1,United States,f8081,berlin syndrome,tt3335606,363126
fest.lib.id1888,berlin international film festival,2017,2,Germany,f8081,berlin syndrome,tt3335606,363126
fest.lib.id9318,glasgow film festival,2017,2,United Kingdom,f8081,berlin syndrome,tt3335606,363126
fest.lib.id832,imagine film festival,2017,4,Netherlands,f8081,berlin syndrome,tt3335606,363126
fest.lib.id5839,calgary underground film festival,2017,4,Canada,f8081,berlin syndrome,tt3335606,363126
fest.lib.id1251,neuchatel international fantastic film festival,2017,7,Switzerland,f8081,berlin syndrome,tt3335606,363126
fest.lib.id7329,motelx - lisbon international horror film festival,2017,9,Portugal,f8081,berlin syndrome,tt3335606,363126
imdbady00445,deutsches filmfestival,2017,9,Vietnam,f8081,berlin syndrome,tt3335606,363126
fest.lib.id1658,sundance film festival,2017,1,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1888,berlin international film festival,2017,2,Germany,f8091,call me by your name,tt5726616,398818
fest.lib.id1664,sydney film festival,2017,6,Australia,f8091,call me by your name,tt5726616,398818
fest.lib.id.na336,new zealand international film festival,2017,7,New Zealand,f8091,call me by your name,tt5726616,398818
fest.lib.id4680,melbourne international film festival,2017,8,Australia,f8091,call me by your name,tt5726616,398818
fest.lib.id1736,toronto international film festival,2017,9,Canada,f8091,call me by your name,tt5726616,398818
fest.lib.id.na266,jameson cinefest - miskolc international film festival,2017,9,Hungary,f8091,call me by your name,tt5726616,398818
fest.lib.id759,helsinki international film festival,2017,9,Finland,f8091,call me by your name,tt5726616,398818
fest.lib.id1535,donostia-san sebastián international film festival,2017,9,Spain,f8091,call me by your name,tt5726616,398818
fest.lib.id1887,zurich film festival,2017,9,Switzerland,f8091,call me by your name,tt5726616,398818
fest.lib.id480,edmonton international film festival,2017,9,Canada,f8091,call me by your name,tt5726616,398818
fest.lib.id152,athens international film and video festival,2017,10,Greece,f8091,call me by your name,tt5726616,398818
fest.lib.id.na.ch43,bergen international film festival,2017,10,Norway,f8091,call me by your name,tt5726616,398818
fest.lib.id1296,new york film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id.na99,film festival cologne,2017,10,Germany,f8091,call me by your name,tt5726616,398818
fest.lib.id.na189,filmekimi,2017,10,Turkey,f8091,call me by your name,tt5726616,398818
fest.lib.id752,hamptons international film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1494,rio de janeiro international film festival,2017,10,Brazil,f8091,call me by your name,tt5726616,398818
fest.lib.id33,adelaide film festival,2017,10,Australia,f8091,call me by your name,tt5726616,398818
imdbady01438,san diego international film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id.ch1786,london film festival,2017,10,United Kingdom,f8091,call me by your name,tt5726616,398818
fest.lib.id7505,mill valley film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1191,mumbai film festival,2017,10,India,f8091,call me by your name,tt5726616,398818
fest.lib.id.na215,gent international film festival,2017,10,Belgium,f8091,call me by your name,tt5726616,398818
fest.lib.id.na9,american film festival,2017,10,Russia,f8091,call me by your name,tt5726616,398818
fest.lib.id1259,new orleans film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
imdbady01135,middleburg film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id.na293,la roche-sur-yon international film festival,2017,10,France,f8091,call me by your name,tt5726616,398818
fest.lib.id2067,molodist international film festival,2017,10,Ukraine,f8091,call me by your name,tt5726616,398818
fest.lib.id308,chicago international film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
imdbady01530,soindependent film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id.na188,filmcolumbia festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1167,mix copenhagen,2017,10,Denmark,f8091,call me by your name,tt5726616,398818
fest.lib.id.na149,festival de cine de montevideo,2017,10,Uruguay,f8091,call me by your name,tt5726616,398818
fest.lib.id162,austin film festival,2017,10,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1177,festival du nouveau cinéma de montréal,2017,10,Canada,f8091,call me by your name,tt5726616,398818
fest.lib.id1182,morelia international film festival,2017,10,Mexico,f8091,call me by your name,tt5726616,398818
fest.lib.id1821,vancouver international film festival,2017,10,Canada,f8091,call me by your name,tt5726616,398818
fest.lib.id754,hawaii film festival,2017,11,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1669,taipei golden horse film festival,2017,11,Taiwan,f8091,call me by your name,tt5726616,398818
fest.lib.id418,denver international film festival,2017,11,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1041,ljubljana international film festival,2017,11,Slovenia,f8091,call me by your name,tt5726616,398818
fest.lib.id6031,napa valley film festival,2017,11,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id39,afi fest,2017,11,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1644,st. louis international film festival,2017,11,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id.na88,cinema one originals festival,2017,11,Philippines,f8091,call me by your name,tt5726616,398818
fest.lib.id1875,zagreb film festival,2017,11,Croatia,f8091,call me by your name,tt5726616,398818
fest.lib.id1648,stockholm international film festival,2017,11,Sweden,f8091,call me by your name,tt5726616,398818
imdbady00974,key west film festival,2017,11,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id1611,singapore international film festival,2017,11,Singapore,f8091,call me by your name,tt5726616,398818
fest.lib.id1688,tbilisi international film festival,2017,12,Georgia,f8091,call me by your name,tt5726616,398818
fest.lib.id903,international film festival of kerala,2017,12,India,f8091,call me by your name,tt5726616,398818
fest.lib.id.survey.na526,palm springs international film festival,2018,1,United States,f8091,call me by your name,tt5726616,398818
fest.lib.id.na41,belgrade film festival,2018,2,Serbia,f8091,call me by your name,tt5726616,398818
fest.lib.id1888,berlin international film festival,2017,2,Germany,f8141,summer 1993,tt5897636,438634
fest.lib.id.na315,málaga film festival,2017,3,Spain,f8141,summer 1993,tt5897636,438634
fest.lib.id942,istanbul film festival,2017,4,Turkey,f8141,summer 1993,tt5897636,438634
fest.lib.id174,buenos aires international festival of independent cinema,2017,4,Argentina,f8141,summer 1993,tt5897636,438634
fest.lib.id.na110,d'a film festival,2017,5,Spain,f8141,summer 1993,tt5897636,438634
fest.lib.id1737,transylvania international film festival,2017,6,Romania,f8141,summer 1993,tt5897636,438634
fest.lib.id958,jerusalem film festival,2017,7,Israel,f8141,summer 1993,tt5897636,438634
fest.lib.id1302,odessa international film festival,2017,7,Ukraine,f8141,summer 1993,tt5897636,438634
fest.lib.id.na336,new zealand international film festival,2017,7,New Zealand,f8141,summer 1993,tt5897636,438634
fest.lib.id1258,new horizons film festival,2017,8,Poland,f8141,summer 1993,tt5897636,438634
fest.lib.id1543,sarajevo film festival,2017,8,Bosnia & Herzegovina,f8141,summer 1993,tt5897636,438634
fest.lib.id1402,gdynia polish film festival,2017,9,Poland,f8141,summer 1993,tt5897636,438634
fest.lib.id1535,donostia-san sebastián international film festival,2017,9,Spain,f8141,summer 1993,tt5897636,438634
fest.lib.id1821,vancouver international film festival,2017,10,Canada,f8141,summer 1993,tt5897636,438634
fest.lib.id389,cph:pix,2017,10,Denmark,f8141,summer 1993,tt5897636,438634
fest.lib.id752,hamptons international film festival,2017,10,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id1494,rio de janeiro international film festival,2017,10,Brazil,f8141,summer 1993,tt5897636,438634
fest.lib.id.ch1786,london film festival,2017,10,United Kingdom,f8141,summer 1993,tt5897636,438634
fest.lib.id7505,mill valley film festival,2017,10,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id217,busan international film festival,2017,10,South Korea,f8141,summer 1993,tt5897636,438634
fest.lib.id1191,mumbai film festival,2017,10,India,f8141,summer 1993,tt5897636,438634
fest.lib.id1853,women make waves film festival,2017,10,Taiwan,f8141,summer 1993,tt5897636,438634
fest.lib.id308,chicago international film festival,2017,10,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id1537,santa fe independent film festival,2017,10,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id1818,vienna international film festival,2017,10,Austria,f8141,summer 1993,tt5897636,438634
fest.lib.id1644,st. louis international film festival,2017,11,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id39,afi fest,2017,11,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id7709,virginia film festival,2017,11,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id7530,tallinn black nights film festival,2017,11,Estonia,f8141,summer 1993,tt5897636,438634
imdbady01149,moma - the contenders,2017,12,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id.survey.na526,palm springs international film festival,2018,1,United States,f8141,summer 1993,tt5897636,438634
fest.lib.id731,göteborg film festival,2018,1,Sweden,f8141,summer 1993,tt5897636,438634
fest.lib.id.na41,belgrade film festival,2018,2,Serbia,f8141,summer 1993,tt5897636,438634
imdbady00628,festival internacional de cine de punta del este,2018,2,Uruguay,f8141,summer 1993,tt5897636,438634
fest.lib.id763,hong kong international film festival,2018,3,China,f8141,summer 1993,tt5897636,438634
imdbady00497,edera film festival,2018,8,Italy,f8141,summer 1993,tt5897636,438634
imdbady00327,cine fiesta,2018,9,Portugal,f8141,summer 1993,tt5897636,438634
fest.lib.id6977,filmbath festival,2018,11,United Kingdom,f8141,summer 1993,tt5897636,438634
fest.lib.id.na450,transatlantyk film festival,2019,7,Poland,f8141,summer 1993,tt5897636,438634
fest.lib.id1736,toronto international film festival,2016,9,Canada,f8171,i am not your negro,tt5804038,411019
fest.lib.id1296,new york film festival,2016,10,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id752,hamptons international film festival,2016,10,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id308,chicago international film festival,2016,10,United States,f8171,i am not your negro,tt5804038,411019
imdbady01135,middleburg film festival,2016,10,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id7554,philadelphia international film festival,2016,10,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id7709,virginia film festival,2016,11,United States,f8171,i am not your negro,tt5804038,411019
imdbady01149,moma - the contenders,2016,11,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id39,afi fest,2016,11,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id.survey.na526,palm springs international film festival,2017,1,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id1406,portland international film festival,2017,2,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id1888,berlin international film festival,2017,2,Germany,f8171,i am not your negro,tt5804038,411019
fest.lib.id291,cartagena international film festival,2017,3,Colombia,f8171,i am not your negro,tt5804038,411019
fest.lib.id1776,true/false film festival,2017,3,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id1722,thessaloniki documentary festival,2017,3,Greece,f8171,i am not your negro,tt5804038,411019
fest.lib.id388,cph: dox,2017,3,Denmark,f8171,i am not your negro,tt5804038,411019
fest.lib.id942,istanbul film festival,2017,4,Turkey,f8171,i am not your negro,tt5804038,411019
fest.lib.id763,hong kong international film festival,2017,4,China,f8171,i am not your negro,tt5804038,411019
fest.lib.id437,docaviv film festival,2017,5,Israel,f8171,i am not your negro,tt5804038,411019
fest.lib.id.na375,docs against gravity film festival,2017,5,Poland,f8171,i am not your negro,tt5804038,411019
fest.lib.id489,encounters south african international documentary festival,2017,6,South Africa,f8171,i am not your negro,tt5804038,411019
fest.lib.id1664,sydney film festival,2017,6,Australia,f8171,i am not your negro,tt5804038,411019
fest.lib.id1183,moscow film festival,2017,6,Russia,f8171,i am not your negro,tt5804038,411019
fest.lib.id.na336,new zealand international film festival,2017,7,New Zealand,f8171,i am not your negro,tt5804038,411019
fest.lib.id1766,traverse city film festival,2017,7,United States,f8171,i am not your negro,tt5804038,411019
fest.lib.id7964,film and art festival two riversides,2017,8,Poland,f8171,i am not your negro,tt5804038,411019
fest.lib.id4680,melbourne international film festival,2017,8,Australia,f8171,i am not your negro,tt5804038,411019
fest.lib.id1867,yamagata international documentary film festival,2017,10,Japan,f8171,i am not your negro,tt5804038,411019
fest.lib.id.na63,budapest international documentary festival,2018,1,Hungary,f8171,i am not your negro,tt5804038,411019
imdbady01154,mons international love film festival,2018,9,Vietnam,f8171,i am not your negro,tt5804038,411019
fest.lib.id1296,new york film festival,2016,10,United States,f8323,the lost city of z,tt1212428,314095
fest.lib.id1888,berlin international film festival,2017,2,Germany,f8323,the lost city of z,tt1212428,314095
fest.lib.id7771,wisconsin film festival,2017,4,United States,f8323,the lost city of z,tt1212428,314095
fest.lib.id365,cleveland international film festival,2017,4,United States,f8323,the lost city of z,tt1212428,314095
fest.lib.id1497,riverrun international film festival,2017,4,United States,f8323,the lost city of z,tt1212428,314095
fest.lib.id1529,san francisco international film festival,2017,4,United States,f8323,the lost city of z,tt1212428,314095
fest.lib.id.na50,biografilm festival,2017,6,Italy,f8323,the lost city of z,tt1212428,314095
fest.lib.id.na336,new zealand international film festival,2017,7,New Zealand,f8323,the lost city of z,tt1212428,314095
fest.lib.id415,deauville film festival,2017,9,France,f8323,the lost city of z,tt1212428,314095
fest.lib.id3558,cinelibri international book&movie festival,2017,10,Bulgaria,f8323,the lost city of z,tt1212428,314095
fest.lib.id.survey.na526,palm springs international film festival,2018,1,United States,f8323,the lost city of z,tt1212428,314095
fest.lib.id285,cannes film festival,2011,5,France,f9001,drive,tt0780504,64690
fest.lib.id1074,los angeles film festival,2011,6,United States,f9001,drive,tt0780504,64690
fest.lib.id1050,locarno film festival,2011,8,Switzerland,f9001,drive,tt0780504,64690
imdbady00504,empire big screen,2011,8,United Kingdom,f9001,drive,tt0780504,64690
fest.lib.id415,deauville american film festival,2011,9,France,f9001,drive,tt0780504,64690
fest.lib.id.na292,l'étrange festival,2011,9,France,f9001,drive,tt0780504,64690
fest.lib.id1736,toronto international film festival,2011,9,Canada,f9001,drive,tt0780504,64690
fest.lib.id759,helsinki international film festival,2011,9,Finland,f9001,drive,tt0780504,64690
fest.lib.id.survey.na41,athens film festival,2011,9,Greece,f9001,drive,tt0780504,64690
fest.lib.id1535,donostia-san sebastian international film festival,2011,9,Spain,f9001,drive,tt0780504,64690
fest.lib.id1494,rio de janeiro international film festival,2011,10,Brazil,f9001,drive,tt0780504,64690
imdbady00046,amfest 11 american film festival,2011,10,Russia,f9001,drive,tt0780504,64690
fest.lib.id1613,sitges film festival,2011,10,Spain,f9001,drive,tt0780504,64690
fest.lib.id.na11,amsterdam film week,2011,11,Netherlands,f9001,drive,tt0780504,64690
fest.lib.id1648,stockholm international film festival,2011,11,Sweden,f9001,drive,tt0780504,64690
imdbady00636,festival internacional de cinema negre de manresa,2011,11,Spain,f9001,drive,tt0780504,64690
fest.lib.id.na41,belgrade film festival,2012,2,Serbia,f9001,drive,tt0780504,64690
fest.lib.id.na99,film festival cologne,2019,10,Germany,f9001,drive,tt0780504,64690
fest.lib.id285,cannes film festival,2011,5,France,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id974,karlovy vary international film festival,2011,7,Czechia,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id.survey.na312,paris cinéma,2011,7,France,f9007,la piel que habito (the skin i live in),tt1189073,63311
imdbady00706,film4 summer screen at somerset house,2011,7,United Kingdom,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1258,new horizons film festival,2011,7,Poland,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1736,toronto international film festival,2011,9,Canada,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id759,helsinki international film festival,2011,9,Finland,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id.na297,latin beat film festival,2011,9,Japan,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id480,edmonton international film festival,2011,9,Canada,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1494,rio de janeiro international film festival,2011,10,Brazil,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1296,new york film festival,2011,10,United States,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1182,morelia international film festival,2011,10,Mexico,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id.na11,amsterdam film week,2011,11,Netherlands,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1041,ljubljana international film festival,2011,11,Slovenia,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id1648,stockholm international film festival,2011,11,Sweden,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id7662,cinedays film festival,2011,11,North Macedonia,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id.na41,belgrade film festival,2012,2,Serbia,f9007,la piel que habito (the skin i live in),tt1189073,63311
fest.lib.id285,cannes film festival) (premiere,2011,5,France,f9010,le havre,tt1508675,73532
fest.lib.id1150,midnight sun film festival,2011,6,Finland,f9010,le havre,tt1508675,73532
fest.lib.id1894,munich international film festival,2011,6,Germany,f9010,le havre,tt1508675,73532
fest.lib.id974,karlovy vary international film festival,2011,7,Czechia,f9010,le havre,tt1508675,73532
fest.lib.id9001,"st. petersburg international film festival ""kinoforum""",2011,7,Russia,f9010,le havre,tt1508675,73532
fest.lib.id1543,sarajevo film festival,2011,7,Bosnia & Herzegovina,f9010,le havre,tt1508675,73532
fest.lib.id1258,new horizons film festival,2011,7,Poland,f9010,le havre,tt1508675,73532
fest.lib.id1050,locarno film festival,2011,8,Switzerland,f9010,le havre,tt1508675,73532
fest.lib.id1697,telluride film festival,2011,9,United States,f9010,le havre,tt1508675,73532
fest.lib.id1736,toronto international film festival,2011,9,Canada,f9010,le havre,tt1508675,73532
fest.lib.id1489,reykjavik international film festival,2011,9,Iceland,f9010,le havre,tt1508675,73532
fest.lib.id480,edmonton international film festival,2011,9,Canada,f9010,le havre,tt1508675,73532
fest.lib.id1535,san sebastián film festival,2011,9,Spain,f9010,le havre,tt1508675,73532
